"","first_condition","1:1:compressed write","1:1:uncompressed pipe","1:1:uncompressed write","1:2:compressed pipe","1:2:compressed write","1:2:uncompressed pipe","1:2:uncompressed write","1:4:compressed pipe","1:4:compressed write","1:4:uncompressed pipe","1:4:uncompressed write","1:8:compressed pipe","1:8:compressed write","1:8:uncompressed pipe","1:8:uncompressed write","2:1:compressed pipe","2:1:compressed write","2:1:uncompressed pipe","2:1:uncompressed write","2:2:compressed pipe","2:2:compressed write","2:2:uncompressed pipe","2:2:uncompressed write","2:4:compressed pipe","2:4:compressed write","2:4:uncompressed pipe","2:4:uncompressed write","2:8:compressed pipe","2:8:compressed write","2:8:uncompressed pipe","2:8:uncompressed write","4:1:compressed pipe","4:1:compressed write","4:1:uncompressed pipe","4:1:uncompressed write","4:2:compressed pipe","4:2:compressed write","4:2:uncompressed pipe","4:2:uncompressed write","4:4:compressed pipe","4:4:compressed write","4:4:uncompressed pipe","4:4:uncompressed write","4:8:compressed pipe","4:8:compressed write","4:8:uncompressed pipe","4:8:uncompressed write","8:1:compressed pipe","8:1:compressed write","8:1:uncompressed pipe","8:1:uncompressed write","8:2:compressed pipe","8:2:compressed write","8:2:uncompressed pipe","8:2:uncompressed write","8:4:compressed pipe","8:4:compressed write","8:4:uncompressed pipe","8:4:uncompressed write","8:8:compressed pipe","8:8:compressed write","8:8:uncompressed pipe","8:8:uncompressed write","1:1:compressed pipe"
"46","4:8:compressed write",-10.9666666666667,1.43,-3.41666666666669,0.986666666666672,-12.7566666666667,-0.103333333333325,-5.52666666666668,-2.60666666666665,-14.26,-3.20666666666665,-7.65333333333327,-10.4766666666667,-21.9033333333333,-10.88,-6.60000000000001,18.6199999999999,0.470000000000049,18.3066666666667,9.76000000000004,17.68,-0.166666666666636,17.6266666666667,10.17,15.39,0.103333333333367,14.9566666666667,8.05333333333335,11.63,-3.20666666666666,10.6066666666667,8.20333333333335,25.8666666666667,5.54333333333332,25.8433333333333,18.1133333333333,25.5,4.70666666666666,25.02,17.8066666666667,24.51,3.49333333333333,24.1933333333333,16.3833333333333,23.2566666666666,NA,23.2266666666667,14.93,27.96,4.19000000000003,28.3366666666667,21.4566666666667,27.56,4.12333333333336,27.0266666666667,21.24,26.87,2.9366666666667,26.5666666666667,19.7133333333334,25.8,-0.253333333333288,25.69,17.7,3.33666666666677
"47","4:8:uncompressed pipe",-34.1933333333333,-21.7966666666667,-26.6433333333334,-22.24,-35.9833333333333,-23.33,-28.7533333333333,-25.8333333333333,-37.4866666666666,-26.4333333333333,-30.8799999999999,-33.7033333333333,-45.13,-34.1066666666667,-29.8266666666667,-4.60666666666673,-22.7566666666666,-4.91999999999998,-13.4666666666666,-5.54666666666666,-23.3933333333333,-5.59999999999999,-13.0566666666667,-7.83666666666663,-23.1233333333333,-8.26999999999998,-15.1733333333333,-11.5966666666666,-26.4333333333333,-12.62,-15.0233333333333,2.63999999999999,-17.6833333333333,2.61666666666666,-5.11333333333334,2.27333333333332,-18.52,1.79333333333333,-5.42000000000001,1.28333333333332,-19.7333333333333,0.966666666666661,-6.84333333333334,0.0299999999999834,-23.2266666666667,NA,-8.29666666666667,4.73333333333338,-19.0366666666666,5.11000000000002,-1.76999999999997,4.33333333333336,-19.1033333333333,3.80000000000004,-1.98666666666664,3.64333333333336,-20.29,3.34000000000003,-3.5133333333333,2.57333333333335,-23.48,2.46333333333337,-5.52666666666664,-19.8899999999999
"48","4:8:uncompressed write",-25.8966666666667,-13.5,-18.3466666666667,-13.9433333333333,-27.6866666666666,-15.0333333333333,-20.4566666666667,-17.5366666666666,-29.19,-18.1366666666666,-22.5833333333333,-25.4066666666667,-36.8333333333333,-25.81,-21.53,3.68999999999994,-14.4599999999999,3.37666666666669,-5.16999999999996,2.75000000000001,-15.0966666666666,2.69666666666668,-4.75999999999998,0.460000000000036,-14.8266666666666,0.0266666666666922,-6.87666666666665,-3.29999999999997,-18.1366666666667,-4.32333333333331,-6.72666666666665,10.9366666666667,-9.38666666666667,10.9133333333333,3.18333333333333,10.57,-10.2233333333333,10.09,2.87666666666667,9.57999999999999,-11.4366666666667,9.26333333333333,1.45333333333333,8.32666666666665,-14.93,8.29666666666667,NA,13.0300000000001,-10.74,13.4066666666667,6.5266666666667,12.63,-10.8066666666666,12.0966666666667,6.31000000000003,11.94,-11.9933333333333,11.6366666666667,4.78333333333337,10.87,-15.1833333333333,10.76,2.77000000000004,-11.5933333333332
"49","8:1:compressed pipe",-38.9266666666667,-26.53,-31.3766666666667,-26.9733333333334,-40.7166666666667,-28.0633333333334,-33.4866666666667,-30.5666666666667,-42.22,-31.1666666666667,-35.6133333333333,-38.4366666666667,-49.8633333333333,-38.84,-34.5600000000001,-9.34000000000011,-27.49,-9.65333333333336,-18.2,-10.28,-28.1266666666667,-10.3333333333334,-17.79,-12.57,-27.8566666666667,-13.0033333333334,-19.9066666666667,-16.33,-31.1666666666667,-17.3533333333334,-19.7566666666667,-2.09333333333339,-22.4166666666667,-2.11666666666672,-9.84666666666672,-2.46000000000006,-23.2533333333334,-2.94000000000005,-10.1533333333334,-3.45000000000006,-24.4666666666667,-3.76666666666672,-11.5766666666667,-4.7033333333334,-27.96,-4.73333333333338,-13.0300000000001,NA,-23.77,0.376666666666644,-6.50333333333335,-0.40000000000002,-23.8366666666667,-0.933333333333344,-6.72000000000002,-1.09000000000002,-25.0233333333333,-1.39333333333335,-8.24666666666668,-2.16000000000003,-28.2133333333333,-2.27000000000001,-10.26,-24.6233333333333
"50","8:1:compressed write",-15.1566666666667,-2.76000000000003,-7.60666666666673,-3.20333333333336,-16.9466666666667,-4.29333333333336,-9.71666666666671,-6.79666666666668,-18.45,-7.39666666666668,-11.8433333333333,-14.6666666666667,-26.0933333333333,-15.07,-10.79,14.4299999999999,-3.71999999999998,14.1166666666666,5.57000000000001,13.49,-4.35666666666667,13.4366666666666,5.97999999999998,11.2,-4.08666666666667,10.7666666666667,3.86333333333332,7.44,-7.39666666666669,6.41666666666666,4.01333333333331,21.6766666666666,1.35333333333329,21.6533333333333,13.9233333333333,21.31,0.51666666666663,20.83,13.6166666666666,20.32,-0.696666666666701,20.0033333333333,12.1933333333333,19.0666666666666,-4.19000000000003,19.0366666666666,10.74,23.77,NA,24.1466666666667,17.2666666666667,23.37,-0.06666666666667,22.8366666666667,17.05,22.68,-1.25333333333333,22.3766666666667,15.5233333333333,21.61,-4.44333333333332,21.5,13.51,-0.853333333333268
"51","8:1:uncompressed pipe",-39.3033333333334,-26.9066666666667,-31.7533333333334,-27.35,-41.0933333333333,-28.44,-33.8633333333334,-30.9433333333333,-42.5966666666667,-31.5433333333333,-35.99,-38.8133333333334,-50.24,-39.2166666666667,-34.9366666666667,-9.71666666666675,-27.8666666666666,-10.03,-18.5766666666667,-10.6566666666667,-28.5033333333333,-10.71,-18.1666666666667,-12.9466666666667,-28.2333333333333,-13.38,-20.2833333333333,-16.7066666666667,-31.5433333333333,-17.73,-20.1333333333333,-2.47000000000003,-22.7933333333334,-2.49333333333337,-10.2233333333334,-2.83666666666671,-23.63,-3.3166666666667,-10.53,-3.82666666666671,-24.8433333333334,-4.14333333333336,-11.9533333333334,-5.08000000000004,-28.3366666666667,-5.11000000000002,-13.4066666666667,-0.376666666666644,-24.1466666666667,NA,-6.88,-0.776666666666664,-24.2133333333333,-1.30999999999999,-7.09666666666666,-1.46666666666667,-25.4,-1.76999999999999,-8.62333333333332,-2.53666666666667,-28.59,-2.64666666666665,-10.6366666666667,-24.9999999999999
"52","8:1:uncompressed write",-32.4233333333334,-20.0266666666667,-24.8733333333334,-20.47,-34.2133333333334,-21.56,-26.9833333333334,-24.0633333333333,-35.7166666666667,-24.6633333333333,-29.11,-31.9333333333334,-43.36,-32.3366666666667,-28.0566666666667,-2.83666666666675,-20.9866666666666,-3.15000000000001,-11.6966666666667,-3.77666666666669,-21.6233333333333,-3.83000000000002,-11.2866666666667,-6.06666666666666,-21.3533333333333,-6.50000000000001,-13.4033333333333,-9.82666666666666,-24.6633333333334,-10.85,-13.2533333333333,4.40999999999996,-15.9133333333334,4.38666666666663,-3.34333333333337,4.04333333333329,-16.75,3.5633333333333,-3.65000000000003,3.05333333333329,-17.9633333333334,2.73666666666663,-5.07333333333337,1.79999999999995,-21.4566666666667,1.76999999999997,-6.5266666666667,6.50333333333335,-17.2666666666667,6.88,NA,6.10333333333333,-17.3333333333333,5.57000000000001,-0.216666666666669,5.41333333333333,-18.52,5.11,-1.74333333333333,4.34333333333332,-21.71,4.23333333333334,-3.75666666666666,-18.1199999999999
"53","8:2:compressed pipe",-38.5266666666667,-26.13,-30.9766666666667,-26.5733333333334,-40.3166666666667,-27.6633333333334,-33.0866666666667,-30.1666666666667,-41.82,-30.7666666666667,-35.2133333333333,-38.0366666666667,-49.4633333333333,-38.44,-34.16,-8.94000000000009,-27.09,-9.25333333333334,-17.8,-9.88000000000002,-27.7266666666667,-9.93333333333335,-17.39,-12.17,-27.4566666666667,-12.6033333333333,-19.5066666666667,-15.93,-30.7666666666667,-16.9533333333333,-19.3566666666667,-1.69333333333337,-22.0166666666667,-1.7166666666667,-9.4466666666667,-2.06000000000004,-22.8533333333334,-2.54000000000003,-9.75333333333337,-3.05000000000004,-24.0666666666667,-3.3666666666667,-11.1766666666667,-4.30333333333338,-27.56,-4.33333333333336,-12.63,0.40000000000002,-23.37,0.776666666666664,-6.10333333333333,NA,-23.4366666666667,-0.533333333333324,-6.32,-0.690000000000001,-24.6233333333333,-0.993333333333329,-7.84666666666666,-1.76000000000001,-27.8133333333333,-1.86999999999999,-9.86,-24.2233333333333
"54","8:2:compressed write",-15.09,-2.69333333333336,-7.54000000000006,-3.13666666666669,-16.88,-4.22666666666669,-9.65000000000004,-6.73000000000001,-18.3833333333333,-7.33000000000001,-11.7766666666666,-14.6,-26.0266666666667,-15.0033333333334,-10.7233333333334,14.4966666666666,-3.65333333333331,14.1833333333333,5.63666666666668,13.5566666666666,-4.29,13.5033333333333,6.04666666666665,11.2666666666667,-4.02,10.8333333333333,3.92999999999999,7.50666666666667,-7.33000000000002,6.48333333333333,4.07999999999998,21.7433333333333,1.41999999999996,21.72,13.99,21.3766666666666,0.5833333333333,20.8966666666666,13.6833333333333,20.3866666666666,-0.630000000000031,20.07,12.26,19.1333333333333,-4.12333333333336,19.1033333333333,10.8066666666666,23.8366666666667,0.06666666666667,24.2133333333333,17.3333333333333,23.4366666666667,NA,22.9033333333333,17.1166666666667,22.7466666666667,-1.18666666666666,22.4433333333333,15.59,21.6766666666667,-4.37666666666665,21.5666666666667,13.5766666666667,-0.786666666666598
"55","8:2:uncompressed pipe",-37.9933333333334,-25.5966666666667,-30.4433333333334,-26.04,-39.7833333333334,-27.13,-32.5533333333334,-29.6333333333334,-41.2866666666667,-30.2333333333334,-34.68,-37.5033333333334,-48.93,-37.9066666666667,-33.6266666666667,-8.40666666666676,-26.5566666666667,-8.72000000000002,-17.2666666666667,-9.3466666666667,-27.1933333333333,-9.40000000000002,-16.8566666666667,-11.6366666666667,-26.9233333333333,-12.07,-18.9733333333334,-15.3966666666667,-30.2333333333334,-16.42,-18.8233333333334,-1.16000000000005,-21.4833333333334,-1.18333333333338,-8.91333333333338,-1.52666666666672,-22.32,-2.00666666666671,-9.22000000000004,-2.51666666666672,-23.5333333333334,-2.83333333333337,-10.6433333333334,-3.77000000000005,-27.0266666666667,-3.80000000000004,-12.0966666666667,0.933333333333344,-22.8366666666667,1.30999999999999,-5.57000000000001,0.533333333333324,-22.9033333333333,NA,-5.78666666666668,-0.156666666666677,-24.09,-0.460000000000004,-7.31333333333333,-1.22666666666668,-27.28,-1.33666666666667,-9.32666666666667,-23.6899999999999
"56","8:2:uncompressed write",-32.2066666666667,-19.81,-24.6566666666667,-20.2533333333334,-33.9966666666667,-21.3433333333334,-26.7666666666667,-23.8466666666667,-35.5,-24.4466666666667,-28.8933333333333,-31.7166666666667,-43.1433333333333,-32.12,-27.84,-2.62000000000009,-20.77,-2.93333333333334,-11.48,-3.56000000000002,-21.4066666666667,-3.61333333333335,-11.07,-5.84999999999999,-21.1366666666667,-6.28333333333334,-13.1866666666667,-9.61,-24.4466666666667,-10.6333333333333,-13.0366666666667,4.62666666666663,-15.6966666666667,4.6033333333333,-3.1266666666667,4.25999999999996,-16.5333333333334,3.77999999999997,-3.43333333333337,3.26999999999996,-17.7466666666667,2.9533333333333,-4.8566666666667,2.01666666666662,-21.24,1.98666666666664,-6.31000000000003,6.72000000000002,-17.05,7.09666666666666,0.216666666666669,6.32,-17.1166666666667,5.78666666666668,NA,5.63,-18.3033333333333,5.32666666666667,-1.52666666666666,4.55999999999999,-21.4933333333333,4.45000000000001,-3.54,-17.9033333333333
"57","8:4:compressed pipe",-37.8366666666667,-25.44,-30.2866666666667,-25.8833333333334,-39.6266666666667,-26.9733333333334,-32.3966666666667,-29.4766666666667,-41.13,-30.0766666666667,-34.5233333333333,-37.3466666666667,-48.7733333333333,-37.75,-33.47,-8.25000000000009,-26.4,-8.56333333333334,-17.11,-9.19000000000002,-27.0366666666667,-9.24333333333335,-16.7,-11.48,-26.7666666666667,-11.9133333333333,-18.8166666666667,-15.24,-30.0766666666667,-16.2633333333333,-18.6666666666667,-1.00333333333337,-21.3266666666667,-1.0266666666667,-8.7566666666667,-1.37000000000004,-22.1633333333334,-1.85000000000003,-9.06333333333336,-2.36000000000004,-23.3766666666667,-2.6766666666667,-10.4866666666667,-3.61333333333338,-26.87,-3.64333333333336,-11.94,1.09000000000002,-22.68,1.46666666666667,-5.41333333333333,0.690000000000001,-22.7466666666667,0.156666666666677,-5.63,NA,-23.9333333333333,-0.303333333333327,-7.15666666666666,-1.07000000000001,-27.1233333333333,-1.17999999999999,-9.16999999999999,-23.5333333333333
"58","8:4:compressed write",-13.9033333333334,-1.5066666666667,-6.3533333333334,-1.95000000000003,-15.6933333333334,-3.04000000000003,-8.46333333333338,-5.54333333333335,-17.1966666666667,-6.14333333333335,-10.59,-13.4133333333334,-24.84,-13.8166666666667,-9.53666666666671,15.6833333333332,-2.46666666666665,15.37,6.82333333333334,14.7433333333333,-3.10333333333334,14.69,7.23333333333331,12.4533333333333,-2.83333333333334,12.02,5.11666666666665,8.69333333333333,-6.14333333333336,7.66999999999999,5.26666666666664,22.93,2.60666666666662,22.9066666666666,15.1766666666666,22.5633333333333,1.76999999999996,22.0833333333333,14.87,21.5733333333333,0.556666666666629,21.2566666666666,13.4466666666666,20.3199999999999,-2.9366666666667,20.29,11.9933333333333,25.0233333333333,1.25333333333333,25.4,18.52,24.6233333333333,1.18666666666666,24.09,18.3033333333333,23.9333333333333,NA,23.63,16.7766666666667,22.8633333333333,-3.18999999999999,22.7533333333333,14.7633333333333,0.400000000000063
"59","8:4:uncompressed pipe",-37.5333333333334,-25.1366666666667,-29.9833333333334,-25.58,-39.3233333333334,-26.67,-32.0933333333334,-29.1733333333333,-40.8266666666667,-29.7733333333333,-34.22,-37.0433333333334,-48.47,-37.4466666666667,-33.1666666666667,-7.94666666666676,-26.0966666666666,-8.26000000000002,-16.8066666666667,-8.8866666666667,-26.7333333333333,-8.94000000000002,-16.3966666666667,-11.1766666666667,-26.4633333333333,-11.61,-18.5133333333333,-14.9366666666667,-29.7733333333334,-15.96,-18.3633333333334,-0.700000000000042,-21.0233333333334,-0.723333333333375,-8.45333333333338,-1.06666666666671,-21.86,-1.54666666666671,-8.76000000000004,-2.05666666666671,-23.0733333333334,-2.37333333333337,-10.1833333333334,-3.31000000000005,-26.5666666666667,-3.34000000000003,-11.6366666666667,1.39333333333335,-22.3766666666667,1.76999999999999,-5.11,0.993333333333329,-22.4433333333333,0.460000000000004,-5.32666666666667,0.303333333333327,-23.63,NA,-6.85333333333333,-0.76666666666668,-26.82,-0.876666666666662,-8.86666666666667,-23.2299999999999
"60","8:4:uncompressed write",-30.68,-18.2833333333334,-23.1300000000001,-18.7266666666667,-32.47,-19.8166666666667,-25.24,-22.32,-33.9733333333333,-22.92,-27.3666666666666,-30.19,-41.6166666666667,-30.5933333333334,-26.3133333333334,-1.09333333333343,-19.2433333333333,-1.40666666666669,-9.95333333333333,-2.03333333333337,-19.88,-2.08666666666669,-9.54333333333335,-4.32333333333334,-19.61,-4.75666666666668,-11.66,-8.08333333333334,-22.92,-9.10666666666668,-11.51,6.15333333333329,-14.17,6.12999999999995,-1.60000000000005,5.78666666666662,-15.0066666666667,5.30666666666662,-1.90666666666671,4.79666666666661,-16.22,4.47999999999996,-3.33000000000004,3.54333333333328,-19.7133333333334,3.5133333333333,-4.78333333333337,8.24666666666668,-15.5233333333333,8.62333333333332,1.74333333333333,7.84666666666666,-15.59,7.31333333333333,1.52666666666666,7.15666666666666,-16.7766666666667,6.85333333333333,NA,6.08666666666665,-19.9666666666667,5.97666666666667,-2.01333333333334,-16.3766666666666
"61","8:8:compressed pipe",-36.7666666666667,-24.37,-29.2166666666667,-24.8133333333333,-38.5566666666667,-25.9033333333333,-31.3266666666667,-28.4066666666667,-40.06,-29.0066666666667,-33.4533333333333,-36.2766666666667,-47.7033333333333,-36.68,-32.4,-7.18000000000008,-25.33,-7.49333333333334,-16.04,-8.12000000000002,-25.9666666666667,-8.17333333333334,-15.63,-10.41,-25.6966666666667,-10.8433333333333,-17.7466666666667,-14.17,-29.0066666666667,-15.1933333333333,-17.5966666666667,0.066666666666638,-20.2566666666667,0.0433333333333046,-7.6866666666667,-0.300000000000033,-21.0933333333334,-0.780000000000026,-7.99333333333336,-1.29000000000003,-22.3066666666667,-1.60666666666669,-9.41666666666669,-2.54333333333337,-25.8,-2.57333333333335,-10.87,2.16000000000003,-21.61,2.53666666666667,-4.34333333333332,1.76000000000001,-21.6766666666667,1.22666666666668,-4.55999999999999,1.07000000000001,-22.8633333333333,0.76666666666668,-6.08666666666665,NA,-26.0533333333333,-0.109999999999982,-8.09999999999999,-22.4633333333333
"62","8:8:compressed write",-10.7133333333334,1.68333333333329,-3.16333333333341,1.23999999999996,-12.5033333333334,0.149999999999963,-5.27333333333339,-2.35333333333336,-14.0066666666667,-2.95333333333336,-7.39999999999998,-10.2233333333334,-21.65,-10.6266666666667,-6.34666666666672,18.8733333333332,0.723333333333336,18.56,10.0133333333333,17.9333333333333,0.0866666666666518,17.88,10.4233333333333,15.6433333333333,0.356666666666655,15.21,8.30666666666664,11.8833333333333,-2.95333333333337,10.86,8.45666666666664,26.1199999999999,5.79666666666661,26.0966666666666,18.3666666666666,25.7533333333333,4.95999999999995,25.2733333333333,18.0599999999999,24.7633333333333,3.74666666666662,24.4466666666666,16.6366666666666,23.5099999999999,0.253333333333288,23.48,15.1833333333333,28.2133333333333,4.44333333333332,28.59,21.71,27.8133333333333,4.37666666666665,27.28,21.4933333333333,27.1233333333333,3.18999999999999,26.82,19.9666666666667,26.0533333333333,NA,25.9433333333333,17.9533333333333,3.59000000000005
"63","8:8:uncompressed pipe",-36.6566666666667,-24.26,-29.1066666666667,-24.7033333333334,-38.4466666666667,-25.7933333333334,-31.2166666666667,-28.2966666666667,-39.95,-28.8966666666667,-33.3433333333333,-36.1666666666667,-47.5933333333333,-36.57,-32.29,-7.0700000000001,-25.22,-7.38333333333335,-15.93,-8.01000000000003,-25.8566666666667,-8.06333333333336,-15.52,-10.3,-25.5866666666667,-10.7333333333333,-17.6366666666667,-14.06,-28.8966666666667,-15.0833333333333,-17.4866666666667,0.17666666666662,-20.1466666666667,0.153333333333286,-7.57666666666671,-0.190000000000051,-20.9833333333334,-0.670000000000044,-7.88333333333338,-1.18000000000005,-22.1966666666667,-1.49666666666671,-9.30666666666671,-2.43333333333339,-25.69,-2.46333333333337,-10.76,2.27000000000001,-21.5,2.64666666666665,-4.23333333333334,1.86999999999999,-21.5666666666667,1.33666666666667,-4.45000000000001,1.17999999999999,-22.7533333333333,0.876666666666662,-5.97666666666667,0.109999999999982,-25.9433333333333,NA,-7.99000000000001,-22.3533333333333
"64","8:8:uncompressed write",-28.6666666666667,-16.27,-21.1166666666667,-16.7133333333334,-30.4566666666667,-17.8033333333334,-23.2266666666667,-20.3066666666667,-31.96,-20.9066666666667,-25.3533333333333,-28.1766666666667,-39.6033333333333,-28.58,-24.3,0.919999999999909,-17.23,0.606666666666651,-7.93999999999999,-0.020000000000028,-17.8666666666667,-0.0733333333333519,-7.53000000000002,-2.31,-17.5966666666667,-2.74333333333334,-9.64666666666668,-6.07,-20.9066666666667,-7.09333333333334,-9.49666666666668,8.16666666666663,-12.1566666666667,8.14333333333329,0.413333333333291,7.79999999999995,-12.9933333333334,7.31999999999996,0.10666666666663,6.80999999999995,-14.2066666666667,6.4933333333333,-1.3166666666667,5.55666666666662,-17.7,5.52666666666664,-2.77000000000004,10.26,-13.51,10.6366666666667,3.75666666666666,9.86,-13.5766666666667,9.32666666666667,3.54,9.16999999999999,-14.7633333333333,8.86666666666667,2.01333333333334,8.09999999999999,-17.9533333333333,7.99000000000001,NA,-14.3633333333333
